,w,s,n,$L(\mu H)$,$R_L(\Omega)$
2453,0.8,1.2000000000000002,2.0,0.26829831863750825,5.2697142857142864e-05
2454,0.8,1.2000000000000002,3.0,0.45770822980413844,4.275428571428572e-05
2455,0.8,1.2000000000000002,4.0,0.623154405055453,3.281142857142858e-05
2456,0.8,1.2000000000000002,5.0,0.7421925103600663,2.2868571428571438e-05
2457,0.8,1.2000000000000002,6.0,0.8035426309628466,1.2925714285714292e-05
2458,0.8,1.3000000000000003,1.0,0.09235925856715015,6.214285714285714e-05
2459,0.8,1.3000000000000003,2.0,0.26404672377852517,5.170285714285714e-05
2460,0.8,1.3000000000000003,3.0,0.44555273960989833,4.126285714285714e-05
2461,0.8,1.3000000000000003,4.0,0.5988038569349257,3.0822857142857136e-05
2462,0.8,1.3000000000000003,5.0,0.702186533835975,2.0382857142857135e-05
2463,0.8,1.3000000000000003,6.0,0.7458994524373775,9.942857142857133e-06
2464,0.8,1.4000000000000001,1.0,0.09176728673456859,6.164571428571429e-05
2465,0.8,1.4000000000000001,2.0,0.2598887114352758,5.070857142857143e-05
2466,0.8,1.4000000000000001,3.0,0.4336875578390559,3.977142857142857e-05
2467,0.8,1.4000000000000001,4.0,0.5751655786259214,2.8834285714285715e-05
2468,0.8,1.4000000000000001,5.0,0.6636602062525182,1.7897142857142858e-05
2469,0.8,1.4000000000000001,6.0,0.6909725102819568,6.960000000000001e-06
2470,0.8,1.5000000000000002,1.0,0.09119242826589803,6.114857142857143e-05
2471,0.8,1.5000000000000002,2.0,0.25581545957079826,4.971428571428572e-05
2472,0.8,1.5000000000000002,3.0,0.42209410225022737,3.828e-05
2473,0.8,1.5000000000000002,4.0,0.5522065755685885,2.6845714285714287e-05
2474,0.8,1.5000000000000002,5.0,0.6265586058125115,1.5411428571428575e-05
2475,0.8,1.6,1.0,0.09063260959792721,6.0651428571428575e-05
2476,0.8,1.6,2.0,0.25181981246980983,4.872e-05
2477,0.8,1.6,3.0,0.4107571286335636,3.678857142857143e-05
2478,0.8,1.6,4.0,0.529899267968814,2.485714285714286e-05
2479,0.8,1.6,5.0,0.590834592534251,1.2925714285714292e-05
2480,0.8,1.7000000000000002,1.0,0.09008613453047581,6.015428571428572e-05
2481,0.8,1.7000000000000002,2.0,0.24789587875064725,4.772571428571429e-05
2482,0.8,1.7000000000000002,3.0,0.3996639329227564,3.529714285714286e-05
2483,0.8,1.7000000000000002,4.0,0.508220205552479,2.2868571428571438e-05
2484,0.8,1.7000000000000002,5.0,0.5564469585003725,1.0440000000000015e-05
2485,0.8,1.8000000000000003,1.0,0.08955159765854696,5.965714285714286e-05
2486,0.8,1.8000000000000003,2.0,0.24403874413235518,4.673142857142857e-05
2487,0.8,1.8000000000000003,3.0,0.38880377972416774,3.380571428571428e-05
2488,0.8,1.8000000000000003,4.0,0.48714914447985763,2.0879999999999997e-05
2489,0.8,1.8000000000000003,5.0,0.5233590942377013,7.954285714285712e-06
2490,0.8,1.9000000000000001,1.0,0.08902782129822423,5.916e-05
2491,0.8,1.9000000000000001,2.0,0.24024426170292146,4.573714285714286e-05
2492,0.8,1.9000000000000001,3.0,0.37816748404145734,3.2314285714285716e-05
2493,0.8,1.9000000000000001,4.0,0.4666683697784054,1.8891428571428575e-05
2494,0.8,2.0,1.0,0.08851380864699271,5.866285714285715e-05
2495,0.8,2.0,2.0,0.2365088958333045,4.474285714285715e-05
2496,0.8,2.0,3.0,0.36774709923684334,3.082285714285715e-05
2497,0.8,2.0,4.0,0.44676218836459447,1.6902857142857154e-05
2498,0.8,2.1,1.0,0.08800870840825964,5.8165714285714285e-05
2499,0.8,2.1,2.0,0.23282960403915898,4.374857142857143e-05
2500,0.8,2.1,3.0,0.35753568028017285,2.9331428571428577e-05
2501,0.8,2.1,4.0,0.427416543189424,1.491428571428572e-05
2502,0.8,2.2,1.0,0.08751178766900838,5.766857142857143e-05
2503,0.8,2.2,2.0,0.2292037462080765,4.275428571428572e-05
2504,0.8,2.2,3.0,0.3475271013910145,2.7840000000000005e-05
2505,0.8,2.2,4.0,0.4086187150555904,1.2925714285714292e-05
2506,0.8,2.3000000000000003,1.0,0.08702241082219046,5.7171428571428575e-05
2507,0.8,2.3000000000000003,2.0,0.22562901390414025,4.176e-05
2508,0.8,2.3000000000000003,3.0,0.3377159136609357,2.6348571428571425e-05
2509,0.8,2.3000000000000003,4.0,0.3903570889927092,1.0937142857142857e-05
2510,0.8,2.4000000000000004,1.0,0.08654002298556139,5.667428571428572e-05
2511,0.8,2.4000000000000004,2.0,0.22210337463280233,4.076571428571429e-05
2512,0.8,2.4000000000000004,3.0,0.3280972325212735,2.485714285714286e-05
2513,0.8,2.4000000000000004,4.0,0.372620968909946,8.948571428571436e-06
2514,0.8,2.5000000000000004,1.0,0.08606413681248556,5.617714285714286e-05
2515,0.8,2.5000000000000004,2.0,0.21862502741068615,3.977142857142857e-05
2516,0.8,2.5000000000000004,3.0,0.3186666478053865,2.3365714285714287e-05
2517,0.8,2.6,1.0,0.0855943218943629,5.568e-05
2518,0.8,2.6,2.0,0.21519236698769814,3.877714285714286e-05
2519,0.8,2.6,3.0,0.30942015113542537,2.187428571428572e-05
2520,0.8,2.7,1.0,0.08513019616636357,5.518285714285715e-05
2521,0.8,2.7,2.0,0.21180395476880182,3.778285714285715e-05
2522,0.8,2.7,3.0,0.30035407674830145,2.0382857142857155e-05
2523,0.8,2.8000000000000003,1.0,0.0846714188783241,5.4685714285714285e-05
2524,0.8,2.8000000000000003,2.0,0.20845849497915592,3.678857142857143e-05
2525,0.8,2.8000000000000003,3.0,0.29146505285864754,1.889142857142857e-05
2526,0.8,2.9000000000000004,1.0,0.08421768480055505,5.418857142857143e-05
2527,0.8,2.9000000000000004,2.0,0.20515481497337282,3.5794285714285716e-05
2528,0.8,2.9000000000000004,3.0,0.28274996136473807,1.7400000000000003e-05
2529,0.8,3.0000000000000004,1.0,0.08376871941287106,5.3691428571428574e-05
2530,0.8,3.0000000000000004,2.0,0.20189184884995384,3.48e-05
2531,0.8,3.0000000000000004,3.0,0.27420590422025043,1.5908571428571423e-05
2532,0.8,3.1,1.0,0.08332427488305183,5.319428571428572e-05
2533,0.8,3.1,2.0,0.19866862372402386,3.380571428571429e-05
2534,0.8,3.1,3.0,0.26583017517668484,1.4417142857142858e-05
2535,0.8,3.2,1.0,0.08288412668410387,5.2697142857142864e-05
2536,0.8,3.2,2.0,0.1954842481548435,3.281142857142858e-05
2537,0.8,3.2,3.0,0.25762023588669103,1.2925714285714292e-05
2538,0.8,3.3000000000000003,1.0,0.08244807073220382,5.22e-05
2539,0.8,3.3000000000000003,2.0,0.19233790233268913,3.181714285714286e-05
2540,0.8,3.3000000000000003,3.0,0.2495736955740929,1.1434285714285726e-05
2541,0.8,3.4000000000000004,1.0,0.08201592095193289,5.1702857142857146e-05
2542,0.8,3.4000000000000004,2.0,0.18922882971202595,3.082285714285715e-05
2543,0.8,3.5000000000000004,1.0,0.0815875071943974,5.1205714285714284e-05
2544,0.8,3.5000000000000004,2.0,0.1861563298411864,2.9828571428571426e-05
2545,0.8,3.6,1.0,0.08116267344852486,5.070857142857143e-05
2546,0.8,3.6,2.0,0.1831197521878142,2.8834285714285715e-05
2547,0.8,3.7,1.0,0.08074127629729604,5.0211428571428574e-05
2548,0.8,3.7,2.0,0.18011849079766246,2.7840000000000005e-05
2549,0.8,3.8000000000000003,1.0,0.08032318357969151,4.971428571428572e-05
2550,0.8,3.8000000000000003,2.0,0.17715197965450755,2.6845714285714287e-05
2551,0.8,3.9000000000000004,1.0,0.07990827322627124,4.921714285714286e-05
2552,0.8,3.9000000000000004,2.0,0.17421968863286197,2.5851428571428577e-05
2553,0.8,4.0,1.0,0.07949643224199877,4.872000000000001e-05
2554,0.8,4.0,2.0,0.17132111995425695,2.4857142857142866e-05
2555,0.8,4.1,1.0,0.0790875558144883,4.822285714285715e-05
2556,0.8,4.1,2.0,0.1684558050732071,2.3862857142857155e-05
2557,0.8,4.2,1.0,0.07868154652953631,4.772571428571429e-05
2558,0.8,4.2,2.0,0.16562330193134894,2.2868571428571438e-05
2559,0.8,4.3,1.0,0.07827831367879098,4.7228571428571435e-05
2560,0.8,4.3,2.0,0.16282319252831723,2.1874285714285728e-05
2561,0.8,4.3999999999999995,1.0,0.07787777264685074,4.673142857142858e-05
2562,0.8,4.3999999999999995,2.0,0.16005508076614045,2.0880000000000017e-05
2563,0.8,4.5,1.0,0.07747984436708541,4.623428571428572e-05
2564,0.8,4.5,2.0,0.1573185905306921,1.9885714285714293e-05
2565,0.8,4.6,1.0,0.07708445483711959,4.573714285714286e-05
2566,0.8,4.6,2.0,0.15461336397929737,1.8891428571428582e-05
2567,0.8,4.7,1.0,0.07669153468628473,4.524000000000001e-05
2568,0.8,4.7,2.0,0.15193906000821558,1.7897142857142865e-05
2569,0.8,4.8,1.0,0.07630101878847886,4.474285714285715e-05
2570,0.8,4.8,2.0,0.1492953528775594,1.6902857142857154e-05
2571,0.8,4.9,1.0,0.07591284591482099,4.424571428571429e-05
2572,0.8,4.9,2.0,0.14668193097442053,1.5908571428571437e-05
2573,0.9,0.1,1.0,0.10220576084898952,5.987809523809524e-05
2574,0.9,0.1,2.0,0.32269847805843666,5.545904761904762e-05
2575,0.9,0.1,3.0,0.6086980738831115,5.1040000000000006e-05
2576,0.9,0.1,4.0,0.9279615429336787,4.6620952380952385e-05
2577,0.9,0.1,5.0,1.25669476992341,4.2201904761904765e-05
2578,0.9,0.1,6.0,1.5765584145320237,3.778285714285715e-05
2579,0.9,0.1,7.0,1.8733088722792728,3.336380952380953e-05
2580,0.9,0.1,8.0,2.1360206622778106,2.894476190476191e-05
2581,0.9,0.1,9.0,2.356575480502836,2.452571428571429e-05
2582,0.9,0.1,10.0,2.5292930585738773,2.010666666666667e-05
2583,0.9,0.1,11.0,2.650645075321658,1.5687619047619055e-05
2584,0.9,0.1,12.0,2.719020991062508,1.1268571428571434e-05
2585,0.9,0.1,13.0,2.734527747377371,6.849523809523813e-06
2586,0.9,0.1,14.0,2.6988120409814,2.4304761904761995e-06
2587,0.9,0.2,1.0,0.09968939091265883,5.943619047619048e-05
2588,0.9,0.2,2.0,0.31201626061801296,5.45752380952381e-05
2589,0.9,0.2,3.0,0.5830329327075087,4.971428571428572e-05
2590,0.9,0.2,4.0,0.8798325564366528,4.485333333333333e-05
2591,0.9,0.2,5.0,1.178432231178308,3.9992380952380954e-05
2592,0.9,0.2,6.0,1.460716189559542,3.5131428571428576e-05
2593,0.9,0.2,7.0,1.7130242177006363,3.027047619047619e-05
2594,0.9,0.2,8.0,1.9253290899746607,2.5409523809523812e-05
2595,0.9,0.2,9.0,2.0906854704332156,2.0548571428571433e-05
2596,0.9,0.2,10.0,2.2048234990398146,1.5687619047619048e-05
2597,0.9,0.2,11.0,2.265826957124062,1.082666666666667e-05
2598,0.9,0.2,12.0,2.27386384645333,5.9657142857142906e-06
2599,0.9,0.30000000000000004,1.0,0.09807709034784164,5.899428571428572e-05
2600,0.9,0.30000000000000004,2.0,0.3042815164503428,5.3691428571428574e-05
2601,0.9,0.30000000000000004,3.0,0.5631728428285137,4.838857142857143e-05
2602,0.9,0.30000000000000004,4.0,0.8410559879913466,4.308571428571429e-05
2603,0.9,0.30000000000000004,5.0,1.1137269830076715,3.7782857142857144e-05
2604,0.9,0.30000000000000004,6.0,1.3633227790804612,3.248e-05
2605,0.9,0.30000000000000004,7.0,1.5768404352752496,2.7177142857142857e-05
2606,0.9,0.30000000000000004,8.0,1.7452577272725884,2.1874285714285714e-05
2607,0.9,0.30000000000000004,9.0,1.8629320013499653,1.657142857142857e-05
2608,0.9,0.30000000000000004,10.0,1.9271473417642657,1.1268571428571427e-05
2609,0.9,0.30000000000000004,11.0,1.9377479025695117,5.965714285714284e-06
2610,0.9,0.4,1.0,0.09683172537864151,5.855238095238096e-05
2611,0.9,0.4,2.0,0.2977680089155462,5.280761904761905e-05
2612,0.9,0.4,3.0,0.545798675570804,4.706285714285714e-05
2613,0.9,0.4,4.0,0.8064652395745374,4.131809523809524e-05
2614,0.9,0.4,5.0,1.055420403736211,3.557333333333334e-05
2615,0.9,0.4,6.0,1.275167740748041,2.9828571428571432e-05
2616,0.9,0.4,7.0,1.4535007213637314,2.4083809523809524e-05
2617,0.9,0.4,8.0,1.582557437042245,1.8339047619047623e-05
2618,0.9,0.4,9.0,1.658160871578651,1.2594285714285721e-05
2619,0.9,0.4,10.0,1.6793109517800764,6.849523809523813e-06
2620,0.9,0.5,1.0,0.0957867657027064,5.8110476190476195e-05
2621,0.9,0.5,2.0,0.29193796520453485,5.192380952380953e-05
2622,0.9,0.5,3.0,0.5298707266353849,4.573714285714286e-05
2623,0.9,0.5,4.0,0.7744313911588078,3.9550476190476196e-05
2624,0.9,0.5,5.0,1.0012378347948472,3.336380952380953e-05
2625,0.9,0.5,6.0,1.1932961299297444,2.7177142857142864e-05
2626,0.9,0.5,7.0,1.3393497722283092,2.0990476190476198e-05
2627,0.9,0.5,8.0,1.432859726791361,1.4803809523809532e-05
2628,0.9,0.5,9.0,1.471277242612632,8.617142857142866e-06
2629,0.9,0.6,1.0,0.09486851020265652,5.766857142857143e-05
2630,0.9,0.6,2.0,0.28655227127068983,5.1040000000000006e-05
2631,0.9,0.6,3.0,0.5149241225888346,4.4411428571428575e-05
2632,0.9,0.6,4.0,0.7442210524409691,3.778285714285715e-05
2633,0.9,0.6,5.0,0.9501460133165572,3.115428571428572e-05
2634,0.9,0.6,6.0,1.1163500183895607,2.452571428571429e-05
2635,0.9,0.6,7.0,1.2326820665848843,1.7897142857142865e-05
2636,0.9,0.6,8.0,1.2940852946697154,1.1268571428571434e-05
2637,0.9,0.6,9.0,1.2997925783644835,4.640000000000003e-06
2638,0.9,0.7000000000000001,1.0,0.09403781809906751,5.722666666666667e-05
2639,0.9,0.7000000000000001,2.0,0.2814833428172004,5.015619047619048e-05
2640,0.9,0.7000000000000001,3.0,0.5007093604899194,4.308571428571429e-05
2641,0.9,0.7000000000000001,4.0,0.7154375547674889,3.60152380952381e-05
2642,0.9,0.7000000000000001,5.0,0.9015802300490152,2.894476190476191e-05
2643,0.9,0.7000000000000001,6.0,1.0435767010209513,2.1874285714285714e-05
2644,0.9,0.7000000000000001,7.0,1.132534095156138,1.4803809523809525e-05
2645,0.9,0.7000000000000001,8.0,1.1650296358316166,7.733333333333336e-06
2646,0.9,0.8,1.0,0.0932714009538639,5.678476190476191e-05
2647,0.9,0.8,2.0,0.27665490473369003,4.9272380952380954e-05
2648,0.9,0.8,3.0,0.4870763378305759,4.176000000000001e-05
2649,0.9,0.8,4.0,0.6878401769965022,3.4247619047619046e-05
2650,0.9,0.8,5.0,0.8551935784955564,2.67352380952381e-05
2651,0.9,0.8,6.0,0.974505871630132,1.9222857142857146e-05
2652,0.9,0.8,7.0,1.0382898469420307,1.1710476190476192e-05
2653,0.9,0.8,8.0,1.0448992099860295,4.198095238095238e-06
2654,0.9,0.9,1.0,0.09255427330777334,5.634285714285715e-05
2655,0.9,0.9,2.0,0.2720176350725022,4.838857142857143e-05
2656,0.9,0.9,3.0,0.4739273345162204,4.043428571428571e-05
2657,0.9,0.9,4.0,0.6612706603068337,3.248e-05
2658,0.9,0.9,5.0,0.8107547308813019,2.452571428571429e-05
2659,0.9,0.9,6.0,0.9088176004883312,1.657142857142857e-05
2660,0.9,0.9,7.0,0.9495188972689894,8.617142857142852e-06
2661,0.9,1.0,1.0,0.09187622168014847,5.5900952380952385e-05
2662,0.9,1.0,2.0,0.2675377479555988,4.750476190476191e-05
2663,0.9,1.0,3.0,0.46119491986668676,3.910857142857144e-05
2664,0.9,1.0,4.0,0.6356185886079233,3.071238095238096e-05
2665,0.9,1.0,5.0,0.7680996417012738,2.2316190476190485e-05
2666,0.9,1.0,6.0,0.8462797605862163,1.3920000000000016e-05
2667,0.9,1.0,7.0,0.8658993851184221,5.523809523809539e-06
2668,0.9,1.1,1.0,0.0912299710577328,5.545904761904762e-05
2669,0.9,1.1,2.0,0.263191052105917,4.6620952380952385e-05
2670,0.9,1.1,3.0,0.4488304279953711,3.778285714285715e-05
2671,0.9,1.1,4.0,0.6108032825660272,2.894476190476191e-05
2672,0.9,1.1,5.0,0.7271062161538866,2.010666666666667e-05
2673,0.9,1.1,6.0,0.7867151001327104,1.1268571428571434e-05
2674,0.9,1.2000000000000002,1.0,0.09061015515913982,5.501714285714286e-05
2675,0.9,1.2000000000000002,2.0,0.2589596067182378,4.573714285714286e-05
2676,0.9,1.2000000000000002,3.0,0.43679745581683554,3.6457142857142857e-05
2677,0.9,1.2000000000000002,4.0,0.5867635579118049,2.7177142857142857e-05
2678,0.9,1.2000000000000002,5.0,0.6876799394789082,1.7897142857142858e-05
2679,0.9,1.2000000000000002,6.0,0.729982498599979,8.617142857142852e-06
2680,0.9,1.3000000000000003,1.0,0.0900127016035766,5.45752380952381e-05
2681,0.9,1.3000000000000003,2.0,0.25482972041184576,4.485333333333333e-05
2682,0.9,1.3000000000000003,3.0,0.42506796317008233,3.5131428571428576e-05
2683,0.9,1.3000000000000003,4.0,0.563451566405806,2.5409523809523812e-05
2684,0.9,1.3000000000000003,5.0,0.6497452090829682,1.5687619047619048e-05
2685,0.9,1.3000000000000003,6.0,0.6759656194242298,5.9657142857142906e-06
2686,0.9,1.4000000000000001,1.0,0.08943444628448821,5.413333333333334e-05
2687,0.9,1.4000000000000001,2.0,0.25079069343350974,4.396952380952381e-05
2688,0.9,1.4000000000000001,3.0,0.41361981564689815,3.380571428571428e-05
2689,0.9,1.4000000000000001,4.0,0.5408289049902105,2.364190476190476e-05
2690,0.9,1.4000000000000001,5.0,0.6132398418664756,1.3478095238095237e-05
2691,0.9,1.5000000000000002,1.0,0.08887288150404717,5.3691428571428574e-05
2692,0.9,1.5000000000000002,2.0,0.2468339943647015,4.308571428571429e-05
2693,0.9,1.5000000000000002,3.0,0.40243517241244803,3.248e-05
2694,0.9,1.5000000000000002,4.0,0.518864056118065,2.1874285714285714e-05
2695,0.9,1.5000000000000002,5.0,0.5781114490728433,1.1268571428571427e-05
2696,0.9,1.6,1.0,0.08832598579173148,5.324952380952381e-05
2697,0.9,1.6,2.0,0.24295270262852423,4.2201904761904765e-05
2698,0.9,1.6,3.0,0.3914993919048704,3.115428571428572e-05
2699,0.9,1.6,4.0,0.4975306455888375,2.010666666666667e-05
2700,0.9,1.6,5.0,0.5443149604600598,9.059047619047617e-06
2701,0.9,1.7000000000000002,1.0,0.08779210554667395,5.280761904761905e-05
2702,0.9,1.7000000000000002,2.0,0.23914111992279716,4.131809523809524e-05
2703,0.9,1.7000000000000002,3.0,0.38080026728517147,2.9828571428571432e-05
2704,0.9,1.7000000000000002,4.0,0.47680622196833905,1.8339047619047623e-05
2705,0.9,1.7000000000000002,5.0,0.5118108832756828,6.849523809523813e-06
2706,0.9,1.8000000000000003,1.0,0.087269870648941,5.236571428571429e-05
2707,0.9,1.8000000000000003,2.0,0.23539449257058803,4.043428571428571e-05
2708,0.9,1.8000000000000003,3.0,0.3703274788085156,2.8502857142857145e-05
2709,0.9,1.8000000000000003,4.0,0.45667137981517836,1.657142857142857e-05
2710,0.9,1.9000000000000001,1.0,0.08675813297294592,5.192380952380953e-05
2711,0.9,1.9000000000000001,2.0,0.23170880878141611,3.9550476190476196e-05
2712,0.9,1.9000000000000001,3.0,0.3600721929733104,2.7177142857142857e-05
2713,0.9,1.9000000000000001,4.0,0.4371091160050991,1.4803809523809525e-05
2714,0.9,2.0,1.0,0.08625592072652187,5.1481904761904764e-05
2715,0.9,2.0,2.0,0.22808064776608042,3.8666666666666674e-05
2716,0.9,2.0,3.0,0.350026763461396,2.5851428571428583e-05
2717,0.9,2.0,4.0,0.4181043480292745,1.3036190476190486e-05
2718,0.9,2.1,1.0,0.08576240396556942,5.1040000000000006e-05
2719,0.9,2.1,2.0,0.2245070655321143,3.778285714285715e-05
2720,0.9,2.1,3.0,0.34018450421910446,2.452571428571429e-05
2721,0.9,2.1,4.0,0.39964354730940793,1.1268571428571434e-05
2722,0.9,2.2,1.0,0.08527686815407802,5.059809523809524e-05
2723,0.9,2.2,2.0,0.22098550713150666,3.689904761904762e-05
2724,0.9,2.2,3.0,0.33053951466030446,2.32e-05
2725,0.9,2.2,4.0,0.38171445577113156,9.500952380952382e-06
2726,0.9,2.3000000000000003,1.0,0.08479869361673478,5.015619047619048e-05
2727,0.9,2.3000000000000003,2.0,0.21751373831606105,3.60152380952381e-05
2728,0.9,2.3000000000000003,3.0,0.3210865431822131,2.1874285714285714e-05
2729,0.9,2.3000000000000003,4.0,0.3643058637302913,7.733333333333336e-06
2730,0.9,2.4000000000000004,1.0,0.08432733937481068,4.971428571428572e-05
2731,0.9,2.4000000000000004,2.0,0.2140897916543433,3.5131428571428576e-05
2732,0.9,2.4000000000000004,3.0,0.31182087928333563,2.0548571428571426e-05
2733,0.9,2.5000000000000004,1.0,0.08386233028865565,4.9272380952380954e-05
2734,0.9,2.5000000000000004,2.0,0.2107119235768784,3.4247619047619046e-05
2735,0.9,2.5000000000000004,3.0,0.3027382673356232,1.9222857142857146e-05
2736,0.9,2.6,1.0,0.0834032467266037,4.8830476190476196e-05
2737,0.9,2.6,2.0,0.20737857978551819,3.336380952380953e-05
2738,0.9,2.6,3.0,0.29383483696097784,1.7897142857142865e-05
2739,0.9,2.7,1.0,0.08294971618678303,4.838857142857143e-05
2740,0.9,2.7,2.0,0.20408836713947764,3.248e-05
2741,0.9,2.7,3.0,0.2851070462888805,1.657142857142857e-05
2742,0.9,2.8000000000000003,1.0,0.08250140644471253,4.794666666666667e-05
2743,0.9,2.8000000000000003,2.0,0.2008400306103049,3.159619047619048e-05
2744,0.9,2.8000000000000003,3.0,0.27655163531391386,1.5245714285714283e-05
2745,0.9,2.9000000000000004,1.0,0.08205801990474651,4.750476190476191e-05
2746,0.9,2.9000000000000004,2.0,0.19763243424318364,3.0712380952380955e-05
2747,0.9,2.9000000000000004,3.0,0.2681655872505066,1.3920000000000002e-05
2748,0.9,3.0000000000000004,1.0,0.08161928891001165,4.706285714285714e-05
2749,0.9,3.0000000000000004,2.0,0.1944645453135771,2.9828571428571432e-05
